car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,car_features,car_accessories,descriptions,age_of_car,years_since_launch,trasmission_Auto,trasmission_Manual,number_of_owner_More than 6,type_Hatchback,type_Luxury Sedan,type_MPV,type_Mid-Sized Sedan,type_SUV,type_Sports Car,type_Stationwagon,type_Truck,type_Van
685,Lexus RX450h Hybrid ,88800.0,12090.0,124120.0,4030.0,24656.0,33568.0,2110.0,220.0,"Features Powerful and smooth Hybrid 3.5L V6, SRS airbags, ABS, electric memory seats, keyless entry/push start, auto headlights, fog lamps, reverse sensors. View specs of the Lexus RX450h Hybrid (2009-2012)","Accessories Multi function steering, retractable side mirrors, Bluetooth DVD player with reverse camera, New leather seats.","Description All wheel drive! New Hybrid battery and many more. Changed on Nov 2021, with proof. Owner spend almost $5k. No repairs needed upon purchased, good fuel consumptions for your daily drives. Super spacious interior, huge boot space. Quiet, smooth and powerful engine. New leather, new paintwork, no repairs needed upon purchased. STA gradings welcome for a peace of mind! Flexible financing schemes.",12.4818794240918,13.0,1,0,0,0,0,0,0,1,0,0,0,0
686,Lexus SC430 ,73800.0,15500.0,103000.0,6612.0,24689.0,51850.0,1775.0,210.0,Features Lexus V6 dual VVT-i with 6 auto transmission. Fully electric aluminium hardtop. Class leading boot of 584l. View specs of the Lexus SC430 (2007-2010),"Accessories Unique San Marino blue paint job, Apple CarPlay! service and maintenance records. Low mileage unit! Comes with car specific, 3 digit number plate","Description Fresh coat of San Marino blue paint! Newly upgraded android system with Apple CarPlay, HD reverse camera and upgraded sound system! New lightweight sport rims! Premium Japanese convertible with traditional Lexus ride and build quality, updated to modern tech. Cared for by car lover owner. Available for viewing by appointment, all loan package available!",15.295578054228786,16.0,1,0,0,0,0,0,0,0,1,0,0,0
687,Lexus UX Hybrid UX250h Executive,168800.0,18890.0,14000.0,1198.0,66055.0,50100.0,1570.0,135.0,Features 2.0L DOHC VVT-iE engine mated to e-CVT transmission outputting 181bhp and 188nm torque. Superbly fuel efficiency at 22.2km/l. 264l boot capacity. View specs of the Lexus UX 250h Hybrid (2019),"Accessories Smart keyless go,HUD,wireless charger, Lexus premium audio system with 8 speaker, Apple CarPlay & Android Auto, lane keep assist,parking assist system","Description Loan up to 90% of car price, one owner, full maintained by Borneo Motor with 5 years warranty, 10 years warranty for Hybrid battery, superbly fuel efficiency at 22.2km/l. Accident free, immediate ownership transfer upon collection, view to believe, please call for more enquiry before it's gone.",2.032564355598649,2.0,1,0,0,0,0,0,0,1,0,0,0,0
688,Lexus UX Hybrid UX250h Luxury,189800.0,20490.0,6600.0,1198.0,68123.0,47001.0,1570.0,135.0,"Features 1987cc 4 cylinder in line engine coupled with Hybrid system. Fuel consumption 22.2km/l. 181bhp, e-CVT. View specs of the Lexus UX 250h Hybrid (2019)","Accessories Keyless entry/start, HUD, blind spot monitor, lane departure warning, 360 cam, carplay/Android Auto, auto tailgate, wireless charging, navigation.","Description 1 owner, lowest mileage in the market. Full service record with Borneo Motors. 5 years warranty and 10 years Hybrid battery warranty by agent. The perfect cuv for city driving. Highest specifications! Trade in welcome. Immediate ownership transfer upon collection. Contact us today for non-obligation viewing!",1.7339342186123479,2.0,1,0,0,0,0,0,0,1,0,0,0,0
689,Lexus UX200 Executive,137800.0,18200.0,48000.0,1198.0,56392.0,40001.0,1485.0,127.0,"Features Lexus Built With Ultimate Refine Drive Quality, Powered By 4 Cylinder DOHC VVT-iE 2l Engine, Front Wheel Drive,10 Speed Auto In Century Sprint At 9.2sFeatures 2.0L 4 Cylinders Inline 16 Valve DOHC VVT-iE Engine, 10 Speed (A) Direct Shift CVT. FWD, Auto LED/DRL Headlamp, Lane Departure Alert, Head Up Display.Features 4 cylinders inline 16 valve DOHC VVT-iE engine, 10 speed (a) direct shift CVT. FWD, auto LED/DRL headlamp, lane departure alert, head up display,","Accessories Keyless Entry/start, Lane Departure Alert, Factory Fitted Audio With Navigation, Reverse Camera, Multi Function Steering.Accessories 10.3'' EMV Display, 7"" Digital Speedometer, GPS, Wireless Charging, Dual Electric And Ventilated Seat, Reverse Camera, Rear Aircon. Auto Tailgate.Accessories 10.3'' inch emv display, 7"" digital speedometer, gps, dual electric and ventilated seats, sport rims, reverse camera, LED headlamp, rear aircon.","Description 1 Owner, Super Low Mileage Unit With Full Servicing Record At Lexus. Flexible Loan Packages And High Trade In Available. Call Now To View, Drive A New Car For The New Year!Description 1 Owner, 5 Years Warranty With Borneo With 3 More Free Servicing Worth $2.8k! Low Mileage, Tip Top Condition, 100% Accident Free, Elegant Atas Topaz Brown Leather, High Loan And Trade In Available, Call Us Now!Description Buy with peace of mind with cartimes unlimited mileage warranty! Immaculate condition maintain by previous owners! Lowest rate available in sg with fast approval! Flexibility on finance too! All trade in welcome! Hurry contact us for viewing and discussion!",3.3832492871054987,4.0,1,0,0,0,0,0,0,1,0,0,0,0
690,Lexus UX200 Luxury,146900.0,18665.0,44661.0,1198.0,59784.0,39051.5,1485.0,127.0,Features Powered by 4 cylinder DOHC VVT-iE 2L engine. Horse power 170bhp. Front wheel drive. 10 speed auto. LED headlights/DRL. Auto tailgate. Rear aircon.Features Powered by 4 cylinder DOHC VVT-iE 2L engine. Horse power 170bhp. Front wheel drive. 10 speed auto. Led headlights/DRL. Auto tailgate. Rear aircon.,Accessories Lexus sports rims. Keyless entry/start/stop. Electric seats. Bluetooth infotainment. Front and reverse camera. Reverse sensor. Premium leather.Accessories Lexus sports rims. Keyless entry/start/stop. Electric seats. Bluetooth infotainment. Front and reverse camera. Reverse sensor. Premium leather.,"Description All wear and tear replaced by owner. All service records available. Interior and exterior in splendid condition! View to believe! Full loan available, bank and in house loan available at competitive interest rate, kindly call/WhatsApp to arrange for viewing now!Description Genuine low mileage! Agent serviced and maintained since day 1! 1 owner unit! 5 years warranty by Borneo Motors agent, 3 years free servicing! Loan available with lowest interest rate from 2.48% per annum! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!",3.3599616158726224,4.0,1,0,0,0,0,0,0,1,0,0,0,0
691,Lotus Elise S ,98800.0,17300.0,89000.0,1458.0,18007.0,31553.0,860.0,100.0,"Features The elise s produces 134bhp (100kw, 136 ps), (0-100km/h) in 5.8 seconds is powered by a 1.8l Toyota 1zz-fe engine and upgraded 5 speed manual gearbox.",Accessories Full stock unit.,Description Low mileage as it is owner's second car. Worry-free convertible with clean & neat interior today! Drive a sports car with or without roof. Unique driving experience. 100% loan available. Well loved by lady owner. Free 1 year warranty for engine & gearbox. Buy with peace of mind. Loan & insurance at lowest rate guaranteed. Trade-in/consignment welcome. Viewing available 24/7 by appointments.,14.355852026831526,15.0,0,1,0,0,0,0,0,0,1,0,0,0
692,Lotus Elise Sport 220,255000.0,27020.0,14500.0,976.0,90570.0,47506.0,999.0,161.8,Features Featherweight 866kg with 220hp/250nm with license to thrill in 4.6s. Flirts with danger whilst still nudging you on for more.,Accessories Lightweight staggered cast rims and probably not very much else. Everything you need and nothing more you don't.,"Description Still the one to go for if you're targeting a lightweight, nimble and plenty of zest with a ton of smiles. In essence, this is one of the purest form of distillation to what driving is all about. Little much else, plenty of power at your command and clear skies with wind in your hair. Phenomenal grip and the car goes to the limit as far as your personal limits dare explore. One of the finest",2.0051670953246767,4.0,0,1,0,0,0,0,0,0,1,0,0,0
693,MG HS 1.5A Turbo,124888.0,15200.0,33000.0,680.0,44458.0,39889.0,1563.0,119.0,"Features 1.5l turbocharged inline 4 cylinder engine with 7 speed DCT transmission producing 160bhp, max torque 250nm, keyless, eco/sports/custom selector. View specs of the MG HS (2020)","Accessories 10.1"" color touch screen, navigation, Bluetooth, Apple CarPlay, Android Auto, LED ambient lighting, Panoramic roof, multi zone aircon, reverse cam",Description Low mileage! 5 years agent warranty and fully maintained by agent. Car just done service at agent. Very low usage by current owner. Immaculate condition. Parked under shelter daily. Lowest interest rate! Full loan welcome! High trade in! This is a consignment unit. Viewing strictly by appointment only.,2.4627013419000194,3.0,1,0,0,0,0,0,0,1,0,0,0,0
694,MG HS 1.5A Turbo Panoramic Roof,130800.0,14990.0,35895.0,680.0,51353.0,47506.0,1563.0,119.0,"Features 1.5L turbocharged engine, 7-DCT gearbox with paddle shift, hill-start assist control, tire pressure monitoring system, keyless entry and start/stop View specs of the MG HS (2020)Features Airbags, ABS, Powerful and Reliable 1.5L 4 Cylinder inline Turbocharged Engine, 160 BHP, 7-DCT (A), Paddle Shifters, Cruise Control, Smart Entry. View specs of the MG HS (2020)Features 1.5L turbocharged engine, 7-DCT gearbox with paddle shift, hill-start assist control, tire pressure monitoring system, keyless entry and start/stop. View specs of the MG HS (2020)","Accessories 5 Stars Credibility From Google Review Under I Efficient Auto, Flexible Viewing Time From Monday To Saturday, Sunday Strictly View By Appointment OnlyAccessories Touch screen audio player, Bluetooth, Apple CarPlay, Android Auto, reverse camera, ambient lighting, blind spot detection, Panoramic roof.Accessories Sports rims, driver & passenger electric leather seats, factory fitted touch screen audio with Apple CarPlay /Android Auto, eco & sport mode, sidestep","Description Super well-kept 1st Owner with 3x Times Free Servicing by Eurokars! Free One year Road Tax! Brand New Expensive Michelin 4x Tyres worth $1600. High-end Front/Rear FHD Recording Camera! 5 years Warranty by agent. Owner spend half of his time Grooming his car Inside-out In Standby Bed Pristine Conditions! Twin Electric seat, Power Auto-Tailgate! HS Side Step worth $1500. Register your interest now!Description Elegant White SUV, Serviced and Maintained by Agent, Agent Warranty Till March 2026, This is Not a Rental/Limousine Unit, Genuine Low Mileage Done, Very Well Maintained, Easy Financing, Flexible In-House Loan Packages Available.Description Only 1 owner, warranty by agent till july 2026, can verify the authenticity of the mileage with agent, easy in house finance with attractive interest rate, all our cars go through proper anti bacteria sanitization, after sales service support by in house workshop, all dealers welcomed.",2.0681807939548134,2.0,1,0,0,0,0,0,0,1,0,0,0,0
695,MINI Cooper 1.5A,158350.0,17030.0,16000.0,684.0,78062.5,62801.5,1155.0,100.0,"Features Output of 100 kw, 136bhp at 4,000rpm, acceleration 0 to 100km/h in 8.1s, top speed at 210km/h, max torque/revs 220nm at 1480 rpm.Features Output of 100 kw, 136bhp at 4,000rpm, acceleration 0 to 100km/h in 8.1s, top speed at 210km/h, max torque/revs 220nm at 1480 rpm.","Accessories Multi function steering control, electric folding wing mirrors, reverse camera premium leather upholstery. Keyless entry/start.Accessories 17"" sports rims, malt brown leather seats, Mini 8.8"" touchscreen, multi function steering wheel, Bluetooth, park distance control, USB.","Description Latest model with digital cluster, 1 owner agent unit! Showroom condition! Agent 3 years warranty and 5 years servicing. Very low mileage done, immaculate condition under the care of meticulous owner. Super nimble and responsive. 17 inch sports rims wheel, promotional interest rate from 2.78%. Flexible loan and trade ins are welcomed.100% full loan from 3.88%, call/WhatsApp us to find out more!Description Management Fleet Unit. Monthly installment of $1433. Island Blue colour with Multitone roof. Mini next 360 degree checked, start/stop button, 7 speed dual clutch transmission, 6 x airbags, full service records, 3 years warranty by Mini habitat. Extended warranty available.",1.7558520268315259,2.5,1,0,0,1,0,0,0,0,0,0,0,0
696,MINI Cooper 1.5A 5DR,71800.0,17030.0,97172.0,684.0,29507.0,51109.0,1175.0,100.0,"Features Powerful and responsive 1.5L twin turbo engine. 6 speed (A) 134bhp/220nm torque. 0-100km/h 7.8 seconds. LED headlight/DRL, knockdown rear seats, View specs of the MINI CooperFeatures Powered by 1499 CC inline TwinPower turbocharged on output of 85kw, 134bhp at 4,000rpm, acceleration 0 to 100km/h in 7.8s, top speed at 210km/h.Features Powerful 1.5L turbocharged engine, 6 speed at gearbox, keyless system, LED headlight, knockdown rear seats, multi-function steering, cruise control View specs of the MINI Cooper (2014-2017)","Accessories 16"" rim, multi function steering wheel, MINI visual boost with 6.5"" LCD, MINI driving mode, rear park distance control, Bluetooth hands free./USB.Accessories Sports rims, leather seats, Mini visual boost with 6.5"" LCD screen, multi function steering wheel, Bluetooth, park distance control, USB/AUX in.Accessories Iconic MINI MMI, F&B dashcam, sports rim, leather seats, ambient lighting, climactic aircon, auto headlamp, Bluetooth, foldable mirrors, factory audio","Description Immediate transfer of ownership upon collection. 6 months in house warranty by esteem workshop upon purchase for a peace of mind. Best choice for a short term ride. Kindly contact our friendly sales advisor for viewing and test drive.Description Workshop check/STA evaluation can be arranged. Viewing available in our showroom. Bank and in house loan available. Contact us today! Viewing by appointment only due to safe distancing measures.Description 2 owners! UK made vehicle equip with BMW engine, pristine condition, sporty red, small and fun car to drive, superb for power and manoeuvrability all in one! Perfect for short term, accident-free unit, $0 driveway option available, flexible financing low 2.78% interest to full loan, viewing strictly by appointment only. Contact salesperson today!",6.306536958338375,7.0,1,0,0,1,0,0,0,0,0,0,0,0
697,MINI Cooper 1.6A,35800.0,32920.0,83900.0,742.0,16501.0,74002.0,1105.0,90.0,"Features Responsive 1.6L. 4 Cylinders Inline Engine Producing 181bhp, 6 Speed Auto Transmission With Paddle Shifters. Multi Function Steering, Airbags. View specs of the MINI Cooper","Accessories Auto Headlights/wiper, Knockdown Rear Seats, HID Lamps, New Pirelli Tyres.",Description Owned By Fussy Ex Owner. Baker Street Edition. Genuine Mileage. Mini Never Go Out Of Style. Lifestyle Car. Fun And Zippy. Regularly Serviced At Our In House Workshop. Rims/tyres Pretty New And Good Condition. Selling As Owner Wants An Upgrade. Consignment Unit. Option To Purchase With 10 Year COE. Loan/insurance/trade In Welcome.,9.298317780256182,10.0,1,0,0,1,0,0,0,0,0,0,0,0
698,MINI Cooper 1.6A ,66800.0,9450.0,107000.0,965.0,23247.0,32875.0,1105.0,88.0,"Features Responsive 1.6L 4 cylinders engine producing 118bhp, 160nm torque. 6 speed auto transmission with multi function steering. View specs of the MINI CooperFeatures 1.6L 4-cylinder 16-valve DOHC, 6-speed (A), ABS, 4 SRS airbags, TRC/cruise CTL, keyless entry/start/stop, auto headlight/rain sensor, paddle shifters. View specs of the MINI Cooper (2007-2014)Features Powerful and reliable 1.6L 4 cylinders inline engine, 6 speed (A) transmission, cruise control, push start/stop, SRS airbags, multi control steering. View specs of the MINI Cooper (2007-2014)Features New Expensive Tyres. Safety Is Top Priority. Parked Under Basement Sheltered Car Park. Cheap Low Road Tax. New Model Mini, Not The Older Model. View specs of the MINI Cooper (2007-2014)Features Fuel efficient 1.6l. 4 cylinders inline engine, 6 speed auto transmission with paddle shifters. Cruise control. Fuel efficiency 15km/L! View specs of the MINI Cooper (2007-2014)","Accessories Factory fitted Mini audio with CD player, original and well kept premium leather interior, Original Mini sport rims, keyless start.Accessories Original nappa leather seat, sports rim, Factory fitted Mini audio with CD player, BT, reverse sensor, knockdown rear seat, fog lights.Accessories Sports rims, multi-function steering controls, knockdown rear seats, cruise control.Accessories Owner Travels Often Overseas.Accessories Factory-Fitted Mini Audio with CD player,16"" sports rims.","Description Drive with a peace of mind. View it to believe it. 100% bank and in house full loan available. No hassle, easy approval, trade-in welcome. Hurry, call our sales team for viewing appointment and enquiries!Description Beautiful Tiffany Blue Paintwork! Eye-Catcher On The Roads! Compact and Easy To Drive Especially In The City Urban Roads! Parking Is An Ease With Its Small Size Body! Flexible Loan, Bank Loan, InHouse Loan Available! Do Contact Our Friendly Salesperson Today For Viewing Of The Car!Description LTA approved muffler system, border coilover, ECU change, toe link, undercarriage bushing, steering rack, VVT solenoid, original Enkei RPF1 rim, car with h10 coating. All done on march 2022. No expenses spared for preventive maintenance and always kept in top condition. Well maintained exterior and interior. Always sheltered parked and regularly groomed. Call us for viewing appointment to view it!Description New model MINI. Basement car park under shelter. Beautiful. Owner travels often overseas. Direct owner sales. All Mini cars looks the same. Your friends will think you are driving a new car. Good image to friends and family. A Mini is built by the BMW group. A new MINI Cooper costs $258,000. The MINI has a good image and good impression to everyone. It is not an Asian boring car. Beautiful MINI.Description Well maintain by meticulous owner! New internal full refurbished! Genuine low mileage! Exterior and interior all in good condition! No repairs needed, buy and drive with no worries! STA/Vicom evaluation welcome! Full loan, in house or bank available! $0 down available! Trade in most welcome! Call or WhatsApp us for more information! Strictly by appointment!",12.99146846518769,14.0,1,0,1,1,0,0,0,0,0,0,0,0
